,molecule_chembl_id,canonical_smiles
1472,CHEMBL4063972,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccccc12
1473,CHEMBL4062159,Cc1ccc(/N=C/c2coc3ccccc3c2=O)c(O)c1
1474,CHEMBL4100473,Cc1ccc(O)c(/N=C/c2coc3ccccc3c2=O)c1
1475,CHEMBL4082043,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccccc12
1476,CHEMBL4101899,O=c1c(/C=N/c2cccc(Cl)c2O)coc2ccc(Br)cc12
1477,CHEMBL4076993,O=c1c(/C=N/c2ccc(Cl)cc2O)coc2ccc(Br)cc12
1478,CHEMBL4105152,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccc(Br)cc12
1479,CHEMBL4076775,Cc1ccc(O)c(/N=C/c2coc3ccc(Br)cc3c2=O)c1
1480,CHEMBL4077182,O=c1c(/C=N/c2ccc(F)cc2O)coc2ccc(Br)cc12
1481,CHEMBL4066518,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12
1482,CHEMBL4096448,Cc1ccc2occ(/C=N/c3cc([N+](=O)[O-])ccc3O)c(=O)c2c1
1484,CHEMBL4073506,Cc1ccc2occ(/C=N/c3cc(Cl)ccc3O)c(=O)c2c1
1485,CHEMBL4090445,Cc1ccc2occ(/C=N/c3cc(F)ccc3O)c(=O)c2c1
1487,CHEMBL4082612,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1
1488,CHEMBL4100623,O=c1c(/C=N/c2cc3ccccc3cc2O)coc2ccccc12
1489,CHEMBL457577,O=c1c(/C=N/c2ncccc2O)coc2ccccc12
1490,CHEMBL4092886,Cc1ccc2occ(/C=N/c3ncccc3O)c(=O)c2c1
1491,CHEMBL4085234,O=c1c(/C=N/c2ncccc2O)coc2ccc(Br)cc12
1492,CHEMBL4129430,Oc1cccc2ccc(-c3cc4ccccc4[nH]3)nc12
1493,CHEMBL4126287,Oc1cccc2ccc(-c3cc4cc(F)ccc4[nH]3)nc12
1494,CHEMBL4127662,Oc1cccc2ccc(-c3cc4cc(Cl)ccc4[nH]3)nc12
1495,CHEMBL4129804,Oc1ccc2[nH]c(-c3ccc4cccc(O)c4n3)cc2c1
1496,CHEMBL4128772,COc1cc2cc(-c3ccc4cccc(O)c4n3)[nH]c2cc1OC
1498,CHEMBL4128631,Oc1cccc2ccc(-c3cc4ccc5c(c4[nH]3)OCO5)nc12
1499,CHEMBL4128779,Oc1c(Cl)cc(Cl)c2ccc(-c3cc4ccccc4[nH]3)nc12
1501,CHEMBL4127527,Oc1c(Cl)cc(Cl)c2ccc(-c3cc4cc(Cl)ccc4[nH]3)nc12
1502,CHEMBL4126151,Oc1ccc2[nH]c(-c3ccc4c(Cl)cc(Cl)c(O)c4n3)cc2c1
1503,CHEMBL4126306,COc1cc2cc(-c3ccc4c(Cl)cc(Cl)c(O)c4n3)[nH]c2cc1OC
1504,CHEMBL4129594,COc1cc2[nH]c(-c3ccc4c(Cl)cc(Cl)c(O)c4n3)cc2cc1O
1505,CHEMBL4129735,Oc1c(Cl)cc(Cl)c2ccc(-c3cc4cc5c(cc4[nH]3)OCO5)nc12
1507,CHEMBL4127320,Oc1ccc2[nH]c(-c3ccc(O)c4ncccc34)cc2c1
1508,CHEMBL4128709,Oc1ccc2[nH]c(-c3cc(Cl)c(O)c4ncccc34)cc2c1
1509,CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1
1510,CHEMBL4128861,COC(=O)c1cc2c3ccccc3n(CCCCN(C)CCN(C)CCCCn3c4ccccc4c4cc(C(=O)OC)nc(C)c43)c2c(C)n1
1511,CHEMBL4126133,COC(=O)c1cc2c3ccccc3n(CCCN(C)CCN(C)CCCn3c4ccccc4c4cc(C(=O)OC)nc(-c5ccccc5)c43)c2c(-c2ccccc2)n1
1512,CHEMBL4129578,COC(=O)c1cc2c3ccccc3n(CCCCN(C)CCN(C)CCCCn3c4ccccc4c4cc(C(=O)OC)nc(-c5ccccc5)c43)c2c(-c2ccccc2)n1
1513,CHEMBL4125879,COC(=O)C1Cc2c([nH]c3ccccc23)CN1C(=O)CCN(C)CCN(C)CCC(=O)N1Cc2[nH]c3ccccc3c2CC1C(=O)OC
1514,CHEMBL4127262,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CN1CCN(CC(=O)N2C(C(=O)OC)Cc3c([nH]c4ccccc34)C2C)CC1
1515,CHEMBL4128185,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CN(C)CCN(C)CC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C
1516,CHEMBL4126804,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CCN1CCN(CCC(=O)N2C(C(=O)OC)Cc3c([nH]c4ccccc34)C2C)CC1
1517,CHEMBL4129415,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CCN(C)CCN(C)CCC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1C
1518,CHEMBL4128035,COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CCCN1CCN(CCCC(=O)N2C(C(=O)OC)Cc3c([nH]c4ccccc34)C2C)CC1
1519,CHEMBL4125969,COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1C(=O)CN(C)CCN(C)CC(=O)N1C(C(=O)OC)Cc2c([nH]c3ccccc23)C1c1ccccc1
1521,CHEMBL4169514,COc1cc(/C=C/C(=O)c2cccnc2)ccc1O
1522,CHEMBL4177374,CCOc1cc(/C=C/C(=O)c2cccnc2)ccc1O
1523,CHEMBL4166095,O=C(/C=C/c1ccc(O)c(O)c1)c1cccnc1
1524,CHEMBL4174015,O=C(/C=C/c1ccc(O)cc1)c1cccnc1
1525,CHEMBL1517429,O=C(/C=C/c1cccc(O)c1)c1cccnc1
1526,CHEMBL4164524,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1ccccc1
1527,CHEMBL4160790,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCCNCc1ccccc1
1528,CHEMBL4164186,O=C(Nc1cc(Cl)nc(Cl)c1)OCCCCCNCc1c[nH]c2ccccc12
1530,CHEMBL4159536,CCN(C)C(=O)Oc1cccc(CNC(=O)c2cc(O)c(O)c(O)c2)c1
1531,CHEMBL4170157,CCN(C)C(=O)Oc1cccc(CCNC(=O)c2cc(O)c(O)c(O)c2)c1
1533,CHEMBL4166749,CCN(C)C(=O)Oc1cccc(CNC(=O)CCCCC2CCSS2)c1
1535,CHEMBL4176974,CCN(C)C(=O)Oc1cccc(NC(=O)c2cc(=O)c3ccccc3o2)c1
1536,CHEMBL4162892,CCN(C)C(=O)Oc1cccc(CNC(=O)c2cc(=O)c3ccccc3o2)c1
1537,CHEMBL4173608,CCN(C)C(=O)Oc1cccc(CCNC(=O)c2cc(=O)c3ccccc3o2)c1
1538,CHEMBL4176742,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4cccc(C(F)(F)F)c4)n3)CC2)n2ncnc2n1
1539,CHEMBL4172159,COc1ccc(Nc2nc(Cl)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1
1540,CHEMBL4161552,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccc(F)cc4)n3)CC2)n2ncnc2n1
1541,CHEMBL4168812,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccccc4F)n3)CC2)n2ncnc2n1
1543,CHEMBL4165386,Cc1ccc(Nc2nc(Nc3cccc(C(F)(F)F)c3)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1
1544,CHEMBL4173299,Cc1cc(N2CCN(c3nc(Nc4cccc(C(F)(F)F)c4)nc(Nc4ccc(F)c(Cl)c4)n3)CC2)n2ncnc2n1
1545,CHEMBL4161947,Cc1cc(N2CCN(c3nc(Nc4ccc(F)cc4)nc(Nc4cccc(C(F)(F)F)c4)n3)CC2)n2ncnc2n1
1547,CHEMBL4167322,FC(F)(F)c1cccc(Nc2nc(NC3CC3)nc(N3CCNCC3)n2)c1
1548,CHEMBL4175196,Fc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)c(F)c1
1549,CHEMBL4170265,Fc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1
1550,CHEMBL4162346,Cc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1
1551,CHEMBL4166865,COc1ccc(Nc2nc(Cl)nc(Nc3cccc(C(F)(F)F)c3)n2)cc1
1553,CHEMBL4163412,Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1
1554,CHEMBL4174114,COc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1
1555,CHEMBL4174025,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)cc(OC)c3c1OCO3)OCO2
1556,CHEMBL4163312,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(OC)c3c1OCO3)OCO2
1557,CHEMBL4176630,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(OC)c3c1OCO3)OCO2
1558,CHEMBL4168769,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(OC)c3c1OCO3)OCO2
1559,CHEMBL4173262,COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)NCCCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(OC)c3c1OCO3)OCO2
1560,CHEMBL4159080,Cl.O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1cnc(Cl)c(Cl)c1
1561,CHEMBL4171310,Cc1cc(=O)oc2cc(OCCSC(=S)N(CCO)CCO)ccc12
1562,CHEMBL4171733,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCC(O)CC3)ccc12
1563,CHEMBL4161124,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCOCC3)ccc12
1564,CHEMBL4175175,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12
1565,CHEMBL4164540,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCC3)ccc12
1566,CHEMBL4177242,CCN(CC)C(=S)SCCOc1ccc2c(C)cc(=O)oc2c1
1567,CHEMBL4169394,Cc1cc(=O)oc2cc(OCCSC(=S)N(C)C)ccc12
1568,CHEMBL4163415,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(C)CC3)ccc12
1569,CHEMBL4167973,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(C(C)C)CC3)ccc12
1570,CHEMBL4160050,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(C4CC4)CC3)ccc12
1572,CHEMBL4170269,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(c4ncccn4)CC3)ccc12
1573,CHEMBL4159609,Cc1cc(=O)oc2cc(OCCCSC(=S)N3CCCCC3)ccc12
1576,CHEMBL4164078,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12
1577,CHEMBL4166425,Cc1cc(=O)oc2cc(OCCCCCCCCSC(=S)N3CCCCC3)ccc12
1578,CHEMBL4177201,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(C)nn1
1579,CHEMBL4172751,CCn1cc(CNC(=O)[C@@H](C)CC[C@H]2O[C@H]3C[C@H]4[C@@H]5CC[C@@H]6C[C@@H](OCc7ccccc7)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)nn1
1580,CHEMBL4162074,CCCn1cc(CNC(=O)[C@@H](C)CC[C@H]2O[C@H]3C[C@H]4[C@@H]5CC[C@@H]6C[C@@H](OCc7ccccc7)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)nn1
1581,CHEMBL4176127,CC(C)n1cc(CNC(=O)[C@@H](C)CC[C@H]2O[C@H]3C[C@H]4[C@@H]5CC[C@@H]6C[C@@H](OCc7ccccc7)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)nn1
1582,CHEMBL4165516,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccccc2)nn1
1583,CHEMBL4161009,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccc(F)cc2)nn1
1584,CHEMBL4168936,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccc(Cl)cc2)nn1
1585,CHEMBL4174243,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccc(Br)cc2)nn1
1586,CHEMBL4163547,Cc1ccc(Cn2cc(CNC(=O)[C@@H](C)CC[C@H]3O[C@H]4C[C@H]5[C@@H]6CC[C@@H]7C[C@@H](OCc8ccccc8)CC[C@]7(C)[C@H]6CC[C@]5(C)[C@H]4[C@@H]3C)nn2)cc1
1587,CHEMBL4176559,COc1ccc(Cn2cc(CNC(=O)[C@@H](C)CC[C@H]3O[C@H]4C[C@H]5[C@@H]6CC[C@@H]7C[C@@H](OCc8ccccc8)CC[C@]7(C)[C@H]6CC[C@]5(C)[C@H]4[C@@H]3C)nn2)cc1
1588,CHEMBL4168700,COc1cccc(Cn2cc(CNC(=O)[C@@H](C)CC[C@H]3O[C@H]4C[C@H]5[C@@H]6CC[C@@H]7C[C@@H](OCc8ccccc8)CC[C@]7(C)[C@H]6CC[C@]5(C)[C@H]4[C@@H]3C)nn2)c1
1589,CHEMBL4169867,COc1cc(Cn2cc(CNC(=O)[C@@H](C)CC[C@H]3O[C@H]4C[C@H]5[C@@H]6CC[C@@H]7C[C@@H](OCc8ccccc8)CC[C@]7(C)[C@H]6CC[C@]5(C)[C@H]4[C@@H]3C)nn2)cc(OC)c1
1590,CHEMBL4165290,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccc([N+](=O)[O-])cc2)nn1
1591,CHEMBL4169768,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2ccncc2)nn1
1592,CHEMBL4161849,C[C@@H](CC[C@H]1O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](OCc6ccccc6)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)C(=O)NCc1cn(Cc2cscn2)nn1
1593,CHEMBL1171146,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
1594,CHEMBL4171465,Cc1cc(=O)oc2cc(OCCCn3cc(CNC(=O)CCCCC4CCSS4)nn3)ccc12
1595,CHEMBL4161244,COc1ccc(-c2cc3ccc(OCCCn4cc(CNC(=O)CCCCC5CCSS5)nn4)cc3oc2=O)cc1OC
1596,CHEMBL374478,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
1597,CHEMBL4159171,Cc1ccc(C[n+]2cccc(Cn3c4c(c5ccccc53)CCCC4)c2)cc1.[Cl-]
1598,CHEMBL4168520,CN(C)C(=O)Oc1cccc2c1cc(C(=O)NCCOCCOCCN1C(=O)c3ccccc3C1=O)c[n+]2C.O=S(=O)([O-])C(F)(F)F
1599,CHEMBL4171520,COc1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1
1600,CHEMBL4167753,Nc1c2c(nc3c1C(c1ccc(Cl)cc1)NC(=S)N3)CCCC2
1601,CHEMBL4174958,Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2
1602,CHEMBL4214391,Oc1ccccc1/C=N/c1ccc(OCc2ccccc2)cc1
1603,CHEMBL4214938,Oc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O
1604,CHEMBL4207498,Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1
1606,CHEMBL4207619,Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1O
1607,CHEMBL4207105,Oc1cc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1
1608,CHEMBL4211982,Cc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O
1609,CHEMBL4209609,Cc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1
1610,CHEMBL4214517,Cc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1
1611,CHEMBL4210018,COc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O
1612,CHEMBL4212598,COc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1
1613,CHEMBL4211040,COc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1
1614,CHEMBL4217025,Oc1ccc(F)cc1/C=N/c1ccc(OCc2ccccc2)cc1
1615,CHEMBL4208742,Oc1ccc(Cl)cc1/C=N/c1ccc(OCc2ccccc2)cc1
1616,CHEMBL4203861,Oc1ccc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1
1617,CHEMBL4217065,Oc1c(Br)cc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1
1618,CHEMBL4208220,O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1
1619,CHEMBL4204543,Oc1ccc2ccccc2c1/C=N/c1ccc(OCc2ccccc2)cc1
1620,CHEMBL4216216,O=C1c2ccc(O)c(O)c2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
1621,CHEMBL4216228,Oc1cc([C@@H]2CCc3c(O)cccc3O2)cc(O)c1O
1622,CHEMBL4216177,O=C(Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c1)[C@@H](O)C2)c1cc(O)c(O)c(O)c1
1623,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1624,CHEMBL522983,C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
1625,CHEMBL2262641,C[C@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O
1626,CHEMBL4218403,COc1cc(/C=C/C(=O)Nc2ccc(-c3ccc(NC(=O)/C=C/c4ccc(O)c(OC)c4)cc3)cc2)ccc1O
1627,CHEMBL4204790,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3cccs3)c2)c(F)c1
1628,CHEMBL4216891,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(C)cc3)c2)c(F)c1
1629,CHEMBL4207163,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccccc3OC)c2)c(F)c1
1630,CHEMBL4214580,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(OC)cc3)c2)c(F)c1
1631,CHEMBL4209667,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccccc3O)c2)c(F)c1
1632,CHEMBL4218980,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(O)cc3)c2)c(F)c1
1633,CHEMBL4214057,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(OC)cc3OC)c2)c(F)c1
1634,CHEMBL4206726,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3cccc(OC)c3O)c2)c(F)c1
1635,CHEMBL4215639,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3cc(OC)ccc3O)c2)c(F)c1
1636,CHEMBL4218016,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(OC)c(O)c3)c2)c(F)c1
1637,CHEMBL4205278,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(N(C)C)cc3)c2)c(F)c1
1638,CHEMBL4214570,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccccc3N(C)C)c2)c(F)c1
1639,CHEMBL4209656,CCN(CC)c1ccc(/C=C/C(=O)c2cc(-c3ccc(C(C)C(=O)OC)cc3F)ccc2O)cc1
1640,CHEMBL4213098,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(N4CCCCC4)cc3)c2)c(F)c1
1641,CHEMBL4213106,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(N4CCOCC4)cc3)c2)c(F)c1
1642,CHEMBL4209642,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccc(OC)c(OC)c3)c2)c(F)c1
1643,CHEMBL4214556,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3cccnc3)c2)c(F)c1
1644,CHEMBL4205262,COC(=O)C(C)c1ccc(-c2ccc(O)c(C(=O)/C=C/c3ccncc3)c2)c(F)c1
1645,CHEMBL4211297,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1
1646,CHEMBL4216262,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1
1647,CHEMBL4206927,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1
1649,CHEMBL4202569,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1
1650,CHEMBL4207453,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1
1651,CHEMBL4214760,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1
1652,CHEMBL4203107,C#CCN(C)CCOc1ccc2ccc(=O)oc2c1
1653,CHEMBL4210358,C#CCN(C)CCCOc1ccc2ccc(=O)oc2c1
1654,CHEMBL4215298,C#CCN(C)CCCCOc1ccc2ccc(=O)oc2c1
1655,CHEMBL4204315,c1ccc2c(NCCCCC[Se][Se]CCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
1656,CHEMBL4208641,c1ccc2c(NCCCCCSSCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
1658,CHEMBL3235503,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
1659,CHEMBL4217466,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12.[Br-]
1660,CHEMBL4205764,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4F)cc3)ccc12.[Br-]
1661,CHEMBL4206041,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12.[Br-]
1663,CHEMBL4210401,Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1.[Br-]
1664,CHEMBL4205520,Cc1cccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)c1.[Br-]
1665,CHEMBL4213874,Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1.[Br-]
1666,CHEMBL4208961,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12.[Br-]
1667,CHEMBL4218281,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-]
1668,CHEMBL4213345,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(Br)cc4)cc3)ccc12.[Br-]
1670,CHEMBL4216807,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc([N+](=O)[O-])cc4)cc3)ccc12.[Br-]
1671,CHEMBL4204899,CN(Cc1ccccc1)Cc1ccc(NC(=O)c2ccccc2)cc1
1672,CHEMBL4207272,CCN(Cc1ccccc1)Cc1ccc(NC(=O)c2ccccc2)cc1
1673,CHEMBL4218997,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccccc2)cc1
1674,CHEMBL4215728,CCN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccccc2)cc1
1675,CHEMBL4204053,CN(Cc1ccccc1)Cc1ccc(NC(=O)CCc2ccccc2)cc1
1676,CHEMBL4203519,CCN(Cc1ccccc1)Cc1ccc(NC(=O)CCc2ccccc2)cc1
1677,CHEMBL4208392,CN(Cc1ccccc1)Cc1ccc(NC(=O)Cc2ccc(O)cc2)cc1
1683,CHEMBL4203538,COc1ccc(CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC
1685,CHEMBL4215324,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1
1686,CHEMBL3970226,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(O)cc2)cc1
1687,CHEMBL3978533,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1
1688,CHEMBL4212579,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(Cl)cc2)cc1
1689,CHEMBL4207482,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1
1690,CHEMBL4216806,CN(Cc1ccccc1)Cc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1
1691,CHEMBL3891025,COc1cc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)ccc1O
1692,CHEMBL3917990,COc1ccc(/C=C/C(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC
1693,CHEMBL4218303,COc1ccccc1C1c2c(nc3c(c2N)CCCC3)-n2c(=O)c3ccccc3c(=O)n21
1694,CHEMBL4209420,CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1695,CHEMBL4213147,CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1696,CHEMBL4208322,CCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1697,CHEMBL4217746,CCCCCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
